participation,task,trial,stim1_name,stim2_name,stim3_name,choice,response_time,catch_trial_flag,token,survey_code
suited-tiger,set8,18,144,23,110,110,2.837,False,p4,8826.0
suited-tiger,set8,19,227,123,161,161,3.095,False,p4,8826.0
suited-tiger,set8,20,243,13,226,13,2.559,False,p4,8826.0
suited-tiger,set9,0,222,40,61,61,5.165,False,p4,8826.0
suited-tiger,set9,1,84,122,178,84,3.497,False,p4,8826.0
suited-tiger,set9,2,199,73,218,199,3.216,False,p4,8826.0
suited-tiger,set9,3,15,15,170,170,3.031,False,p4,8826.0
suited-tiger,set9,4,54,214,223,54,5.375,False,p4,8826.0
suited-tiger,set9,5,1,80,213,1,6.639,False,p4,8826.0
suited-tiger,set9,6,136,101,142,101,3.605,False,p4,8826.0
suited-tiger,set9,7,123,170,115,123,3.18,False,p4,8826.0
suited-tiger,set9,8,98,188,215,98,6.453,False,p4,8826.0
suited-tiger,set9,9,37,63,133,63,5.028,False,p4,8826.0
suited-tiger,set9,10,192,40,127,192,2.994,False,p4,8826.0
suited-tiger,set9,11,2,213,200,2,3.982,False,p4,8826.0
suited-tiger,set9,12,75,171,46,46,3.173,False,p4,8826.0
suited-tiger,set9,13,237,142,26,237,10.108,False,p4,8826.0
suited-tiger,set9,14,104,131,55,104,3.442,False,p4,8826.0
suited-tiger,set9,15,15,183,1,15,3.124,False,p4,8826.0
suited-tiger,set9,16,26,171,56,26,3.247,False,p4,8826.0
suited-tiger,set9,17,118,242,173,242,3.042,False,p4,8826.0
suited-tiger,set9,18,148,62,174,148,2.766,False,p4,8826.0
suited-tiger,set9,19,164,18,170,18,12.323,False,p4,8826.0
suited-tiger,set9,20,16,78,206,78,3.056,False,p4,8826.0
suited-tiger,set10,0,238,111,203,238,4.713,False,p4,8826.0
suited-tiger,set10,1,3,73,213,73,4.045,False,p4,8826.0
suited-tiger,set10,2,165,40,223,40,2.994,False,p4,8826.0
suited-tiger,set10,3,206,213,202,213,12.913,False,p4,8826.0
suited-tiger,set10,4,0,100,221,0,3.304,False,p4,8826.0
suited-tiger,set10,5,22,150,167,150,4.126,False,p4,8826.0
suited-tiger,set10,6,225,167,123,167,5.586,False,p4,8826.0
suited-tiger,set10,7,232,228,49,232,2.774,False,p4,8826.0
suited-tiger,set10,8,229,49,155,155,3.355,False,p4,8826.0
suited-tiger,set10,9,113,71,147,147,3.099,False,p4,8826.0
suited-tiger,set10,10,226,175,21,226,3.239,False,p4,8826.0
suited-tiger,set10,11,115,245,195,115,2.571,False,p4,8826.0
suited-tiger,set10,12,109,214,29,29,3.197,False,p4,8826.0
suited-tiger,set10,13,249,31,51,31,3.237,False,p4,8826.0
suited-tiger,set10,14,109,230,188,109,3.189,False,p4,8826.0
suited-tiger,set10,15,24,115,230,230,4.437,False,p4,8826.0
suited-tiger,set10,16,70,240,14,70,2.749,False,p4,8826.0
suited-tiger,set10,17,7,7,84,84,4.379,False,p4,8826.0
suited-tiger,set10,18,7,32,98,7,3.207,False,p4,8826.0
suited-tiger,set10,19,64,102,80,80,2.773,False,p4,8826.0
suited-tiger,set10,20,64,94,84,94,3.28,False,p4,8826.0
suited-tiger,set11,0,154,223,151,223,4.136,False,p4,8826.0
suited-tiger,set11,1,191,83,87,191,5.444,False,p4,8826.0
suited-tiger,set11,2,92,7,205,92,5.749,False,p4,8826.0
suited-tiger,set11,3,206,9,103,9,8.516,False,p4,8826.0
suited-tiger,set11,4,76,47,112,76,2.749,False,p4,8826.0
suited-tiger,set11,5,48,36,244,48,4.299,False,p4,8826.0
suited-tiger,set11,6,48,65,62,65,2.65,False,p4,8826.0
suited-tiger,set11,7,108,166,120,120,6.115,False,p4,8826.0
suited-tiger,set11,8,124,119,36,124,2.935,False,p4,8826.0
suited-tiger,set11,9,34,72,95,34,3.393,False,p4,8826.0
suited-tiger,set11,10,65,191,211,211,3.361,False,p4,8826.0
suited-tiger,set11,11,201,14,35,35,4.274,False,p4,8826.0
suited-tiger,set11,12,76,76,103,103,2.945,False,p4,8826.0
suited-tiger,set11,13,172,120,176,120,2.75,False,p4,8826.0
suited-tiger,set11,14,100,172,21,172,4.822,False,p4,8826.0
suited-tiger,set11,15,117,56,243,117,2.599,False,p4,8826.0
suited-tiger,set11,16,18,61,25,18,2.978,False,p4,8826.0
suited-tiger,set11,17,63,142,19,142,4.953,False,p4,8826.0
suited-tiger,set11,18,239,99,117,117,5.021,False,p4,8826.0
suited-tiger,set11,19,96,216,158,158,3.141,False,p4,8826.0
suited-tiger,set11,20,79,81,162,81,2.399,False,p4,8826.0
tough-lemur,set1,0,128,186,6,6,4.389,False,p5,9968.0
tough-lemur,set1,1,104,163,23,104,30.332,False,p5,9968.0
tough-lemur,set1,2,12,89,22,12,6.698,False,p5,9968.0
tough-lemur,set1,3,206,54,34,206,3.37,False,p5,9968.0
tough-lemur,set1,4,3,219,154,219,3.783,False,p5,9968.0
tough-lemur,set1,5,111,81,1,1,8.569,False,p5,9968.0
tough-lemur,set1,6,242,152,124,124,8.516,False,p5,9968.0
tough-lemur,set1,7,154,77,213,77,7.773,False,p5,9968.0
tough-lemur,set1,8,177,222,227,177,7.807,False,p5,9968.0
tough-lemur,set1,9,243,195,108,195,11.818,False,p5,9968.0
tough-lemur,set1,10,66,243,163,243,6.922,False,p5,9968.0
tough-lemur,set1,11,150,95,77,150,3.484,False,p5,9968.0
tough-lemur,set1,12,154,154,1,1,2.777,False,p5,9968.0
tough-lemur,set1,13,104,145,2,145,3.306,False,p5,9968.0
tough-lemur,set1,14,57,179,7,179,6.996,False,p5,9968.0
tough-lemur,set1,15,16,59,19,59,4.324,False,p5,9968.0
tough-lemur,set1,16,21,46,52,52,4.973,False,p5,9968.0
tough-lemur,set1,17,121,220,155,121,2.993,False,p5,9968.0
tough-lemur,set1,18,73,183,168,73,35.315,False,p5,9968.0
tough-lemur,set1,19,17,161,193,193,4.231,False,p5,9968.0
tough-lemur,set1,20,127,30,19,127,4.114,False,p5,9968.0
tough-lemur,set2,0,43,193,212,43,2.778,False,p5,9968.0
tough-lemur,set2,1,168,24,159,159,3.116,False,p5,9968.0
tough-lemur,set2,2,100,65,88,65,4.073,False,p5,9968.0
tough-lemur,set2,3,143,221,176,221,3.425,False,p5,9968.0
tough-lemur,set2,4,200,196,226,200,8.876,False,p5,9968.0
tough-lemur,set2,5,139,42,241,139,4.692,False,p5,9968.0
tough-lemur,set2,6,182,45,46,45,3.785,False,p5,9968.0
tough-lemur,set2,7,161,216,29,29,7.329,False,p5,9968.0
tough-lemur,set2,8,190,103,115,103,5.225,False,p5,9968.0
tough-lemur,set2,9,100,100,230,230,2.626,False,p5,9968.0
tough-lemur,set2,10,11,85,126,85,6.599,False,p5,9968.0
tough-lemur,set2,11,11,223,69,11,5.454,False,p5,9968.0
tough-lemur,set2,12,7,100,80,7,11.299,False,p5,9968.0
tough-lemur,set2,13,49,56,4,49,4.388,False,p5,9968.0
tough-lemur,set2,14,0,189,103,103,5.401,False,p5,9968.0
tough-lemur,set2,15,229,236,230,236,2.714,False,p5,9968.0
tough-lemur,set2,16,95,199,33,95,3.215,False,p5,9968.0
tough-lemur,set2,17,77,207,148,148,2.964,False,p5,9968.0
tough-lemur,set2,18,242,33,147,147,4.823,False,p5,9968.0
tough-lemur,set2,19,247,70,58,70,3.665,False,p5,9968.0
tough-lemur,set2,20,125,117,230,117,2.586,False,p5,9968.0
tough-lemur,set3,0,103,107,202,107,2.756,False,p5,9968.0
tough-lemur,set3,1,171,70,212,70,3.947,False,p5,9968.0
tough-lemur,set3,2,15,42,18,15,4.239,False,p5,9968.0
tough-lemur,set3,3,134,134,202,202,2.723,False,p5,9968.0
tough-lemur,set3,4,212,107,48,48,6.192,False,p5,9968.0
tough-lemur,set3,5,100,55,117,55,3.171,False,p5,9968.0
tough-lemur,set3,6,24,70,104,70,4.214,False,p5,9968.0
tough-lemur,set3,7,61,181,66,61,3.524,False,p5,9968.0
tough-lemur,set3,8,210,236,13,13,33.517,False,p5,9968.0
tough-lemur,set3,9,116,25,183,25,6.178,False,p5,9968.0
tough-lemur,set3,10,165,102,5,165,3.99,False,p5,9968.0
tough-lemur,set3,11,240,41,30,41,38.597,False,p5,9968.0
tough-lemur,set3,12,236,28,232,236,29.622,False,p5,9968.0
tough-lemur,set3,13,134,249,169,249,6.013,False,p5,9968.0
tough-lemur,set3,14,203,11,195,11,3.837,False,p5,9968.0
tough-lemur,set3,15,89,134,26,26,4.343,False,p5,9968.0
tough-lemur,set3,16,201,25,149,149,5.588,False,p5,9968.0
tough-lemur,set3,17,139,190,1,139,4.079,False,p5,9968.0
tough-lemur,set3,18,109,34,185,109,21.412,False,p5,9968.0
tough-lemur,set3,19,116,249,187,116,4.208,False,p5,9968.0
tough-lemur,set3,20,188,40,25,25,4.458,False,p5,9968.0
tough-lemur,set4,0,7,215,23,7,2.788,False,p5,9968.0
tough-lemur,set4,1,157,115,161,115,5.596,False,p5,9968.0
tough-lemur,set4,2,125,170,209,170,4.352,False,p5,9968.0
tough-lemur,set4,3,41,8,64,8,3.732,False,p5,9968.0
tough-lemur,set4,4,143,104,93,143,9.308,False,p5,9968.0
tough-lemur,set4,5,125,125,70,70,2.551,False,p5,9968.0
tough-lemur,set4,6,32,163,215,163,4.41,False,p5,9968.0
tough-lemur,set4,7,95,246,149,95,21.644,False,p5,9968.0
tough-lemur,set4,8,14,188,37,188,4.444,False,p5,9968.0
tough-lemur,set4,9,96,102,242,102,3.066,False,p5,9968.0
tough-lemur,set4,10,38,203,168,38,3.265,False,p5,9968.0
tough-lemur,set4,11,185,93,162,93,3.171,False,p5,9968.0
tough-lemur,set4,12,211,25,101,101,3.492,False,p5,9968.0
tough-lemur,set4,13,34,100,158,34,7.456,False,p5,9968.0
tough-lemur,set4,14,73,149,135,135,3.359,False,p5,9968.0
tough-lemur,set4,15,197,191,70,70,3.458,False,p5,9968.0
tough-lemur,set4,16,187,213,143,143,7.496,False,p5,9968.0
tough-lemur,set4,17,132,170,94,132,3.734,False,p5,9968.0
tough-lemur,set4,18,78,98,59,98,3.74,False,p5,9968.0
tough-lemur,set4,19,24,197,112,112,11.509,False,p5,9968.0
tough-lemur,set4,20,209,86,145,86,3.429,False,p5,9968.0
tough-lemur,set5,0,120,238,182,120,3.092,False,p5,9968.0
tough-lemur,set5,1,110,100,244,244,5.836,False,p5,9968.0
tough-lemur,set5,2,78,117,97,97,3.929,False,p5,9968.0
tough-lemur,set5,3,75,11,166,11,4.341,False,p5,9968.0
tough-lemur,set5,4,171,51,37,51,5.435,False,p5,9968.0
tough-lemur,set5,5,119,198,64,119,3.373,False,p5,9968.0
tough-lemur,set5,6,18,209,176,176,3.932,False,p5,9968.0
tough-lemur,set5,7,118,14,24,118,4.301,False,p5,9968.0
tough-lemur,set5,8,239,226,30,30,6.421,False,p5,9968.0
tough-lemur,set5,9,43,209,229,43,2.9,False,p5,9968.0
tough-lemur,set5,10,193,53,64,53,4.939,False,p5,9968.0
tough-lemur,set5,11,19,19,161,161,2.635,False,p5,9968.0
tough-lemur,set5,12,123,114,2,114,4.325,False,p5,9968.0
tough-lemur,set5,13,79,89,213,89,4.979,False,p5,9968.0
tough-lemur,set5,14,159,59,99,159,3.911,False,p5,9968.0
tough-lemur,set5,15,96,208,62,208,11.047,False,p5,9968.0
tough-lemur,set5,16,19,143,238,238,3.64,False,p5,9968.0
tough-lemur,set5,17,195,18,161,161,4.665,False,p5,9968.0
tough-lemur,set5,18,60,144,115,115,15.59,False,p5,9968.0
tough-lemur,set5,19,91,165,183,183,4.255,False,p5,9968.0
tough-lemur,set5,20,97,48,56,56,3.879,False,p5,9968.0
tough-lemur,set6,0,235,221,78,221,12.188,False,p5,9968.0
tough-lemur,set6,1,69,249,53,249,3.797,False,p5,9968.0
tough-lemur,set6,2,212,69,61,69,3.9,False,p5,9968.0
tough-lemur,set6,3,105,87,68,68,3.1,False,p5,9968.0
tough-lemur,set6,4,219,145,10,219,4.793,False,p5,9968.0
tough-lemur,set6,5,167,83,28,167,4.93,False,p5,9968.0
tough-lemur,set6,6,19,161,41,161,3.348,False,p5,9968.0
tough-lemur,set6,7,200,228,209,200,3.99,False,p5,9968.0
tough-lemur,set6,8,24,234,12,234,3.596,False,p5,9968.0
tough-lemur,set6,9,203,18,86,86,2.81,False,p5,9968.0
tough-lemur,set6,10,65,55,230,55,3.633,False,p5,9968.0
tough-lemur,set6,11,137,145,222,145,3.321,False,p5,9968.0
tough-lemur,set6,12,152,235,186,186,5.684,False,p5,9968.0
tough-lemur,set6,13,167,167,61,61,3.245,False,p5,9968.0
tough-lemur,set6,14,18,19,66,66,3.507,False,p5,9968.0
tough-lemur,set6,15,11,27,214,11,2.587,False,p5,9968.0
tough-lemur,set6,16,198,106,148,106,3.484,False,p5,9968.0
tough-lemur,set6,17,139,119,59,59,2.981,False,p5,9968.0
tough-lemur,set6,18,217,115,52,115,3.54,False,p5,9968.0
tough-lemur,set6,19,199,221,83,221,2.794,False,p5,9968.0
tough-lemur,set6,20,108,190,161,108,3.943,False,p5,9968.0
tough-lemur,set7,0,72,244,120,244,3.055,False,p5,9968.0
tough-lemur,set7,1,70,163,192,163,3.813,False,p5,9968.0
tough-lemur,set7,2,199,55,240,55,12.919,False,p5,9968.0
tough-lemur,set7,3,163,57,197,57,6.208,False,p5,9968.0
tough-lemur,set7,4,78,85,41,41,5.729,False,p5,9968.0
tough-lemur,set7,5,137,117,166,137,12.935,False,p5,9968.0
tough-lemur,set7,6,145,130,169,130,5.202,False,p5,9968.0
tough-lemur,set7,7,64,64,53,53,3.718,False,p5,9968.0
tough-lemur,set7,8,9,204,115,9,3.662,False,p5,9968.0
tough-lemur,set7,9,153,83,6,83,4.147,False,p5,9968.0
tough-lemur,set7,10,115,95,46,115,3.18,False,p5,9968.0
tough-lemur,set7,11,26,8,201,26,3.637,False,p5,9968.0
tough-lemur,set7,12,214,141,63,141,3.509,False,p5,9968.0
tough-lemur,set7,13,148,127,179,127,6.189,False,p5,9968.0
tough-lemur,set7,14,84,37,53,84,8.096,False,p5,9968.0
tough-lemur,set7,15,7,35,131,35,4.748,False,p5,9968.0
tough-lemur,set7,16,64,118,172,64,5.154,False,p5,9968.0
tough-lemur,set7,17,150,45,203,150,3.002,False,p5,9968.0
tough-lemur,set7,18,75,215,169,215,3.974,False,p5,9968.0
tough-lemur,set7,19,234,241,107,107,3.012,False,p5,9968.0
tough-lemur,set7,20,138,247,9,138,4.133,False,p5,9968.0
tough-lemur,set8,0,161,201,98,161,4.202,False,p5,9968.0
tough-lemur,set8,1,124,149,72,124,3.831,False,p5,9968.0
tough-lemur,set8,2,140,160,20,20,4.188,False,p5,9968.0
tough-lemur,set8,3,10,136,15,10,3.075,False,p5,9968.0
tough-lemur,set8,4,239,78,161,239,2.793,False,p5,9968.0
tough-lemur,set8,5,179,230,21,230,6.471,False,p5,9968.0
tough-lemur,set8,6,227,53,58,58,8.407,False,p5,9968.0
tough-lemur,set8,7,215,34,49,49,4.875,False,p5,9968.0
tough-lemur,set8,8,216,67,92,216,4.63,False,p5,9968.0
tough-lemur,set8,9,243,118,47,243,3.042,False,p5,9968.0
tough-lemur,set8,10,116,244,194,244,4.35,False,p5,9968.0
tough-lemur,set8,11,136,119,84,136,3.284,False,p5,9968.0
tough-lemur,set8,12,21,33,218,33,3.324,False,p5,9968.0
tough-lemur,set8,13,83,213,124,83,5.063,False,p5,9968.0
tough-lemur,set8,14,182,66,235,182,9.748,False,p5,9968.0
tough-lemur,set8,15,203,220,197,203,2.671,False,p5,9968.0
tough-lemur,set8,16,123,152,42,123,2.843,False,p5,9968.0
tough-lemur,set8,17,193,10,12,12,3.059,False,p5,9968.0
tough-lemur,set8,18,246,138,150,246,3.732,False,p5,9968.0
tough-lemur,set8,19,12,194,140,194,3.455,False,p5,9968.0
tough-lemur,set8,20,161,161,92,92,2.782,False,p5,9968.0
tough-lemur,set9,0,162,197,239,162,4.023,False,p5,9968.0
tough-lemur,set9,1,46,129,54,46,4.511,False,p5,9968.0
tough-lemur,set9,2,83,83,170,170,2.488,False,p5,9968.0
tough-lemur,set9,3,32,182,94,182,3.083,False,p5,9968.0
tough-lemur,set9,4,183,72,162,162,3.921,False,p5,9968.0
tough-lemur,set9,5,196,141,119,141,5.038,False,p5,9968.0
tough-lemur,set9,6,60,44,62,44,3.067,False,p5,9968.0
tough-lemur,set9,7,29,53,124,124,3.627,False,p5,9968.0
tough-lemur,set9,8,94,59,22,59,5.936,False,p5,9968.0
tough-lemur,set9,9,83,231,40,231,4.42,False,p5,9968.0
tough-lemur,set9,10,241,193,192,193,2.978,False,p5,9968.0
tough-lemur,set9,11,33,15,123,15,3.547,False,p5,9968.0
tough-lemur,set9,12,238,142,148,148,8.102,False,p5,9968.0
tough-lemur,set9,13,161,191,145,145,2.658,False,p5,9968.0
tough-lemur,set9,14,211,115,51,115,4.766,False,p5,9968.0
tough-lemur,set9,15,133,238,15,238,5.651,False,p5,9968.0
tough-lemur,set9,16,146,66,145,145,8.78,False,p5,9968.0
tough-lemur,set9,17,178,183,235,235,4.455,False,p5,9968.0
tough-lemur,set9,18,240,27,170,27,3.175,False,p5,9968.0
tough-lemur,set9,19,75,18,141,18,3.24,False,p5,9968.0
tough-lemur,set9,20,129,162,109,109,2.779,False,p5,9968.0
tough-lemur,set10,0,74,24,25,74,7.525,False,p5,9968.0
tough-lemur,set10,1,207,74,173,74,2.986,False,p5,9968.0
tough-lemur,set10,2,151,11,132,132,3.323,False,p5,9968.0
tough-lemur,set10,3,12,115,215,115,4.295,False,p5,9968.0
tough-lemur,set10,4,237,49,24,24,3.966,False,p5,9968.0
tough-lemur,set10,5,192,162,3,162,4.888,False,p5,9968.0
tough-lemur,set10,6,67,1,87,1,3.823,False,p5,9968.0
tough-lemur,set10,7,249,162,99,99,3.636,False,p5,9968.0
tough-lemur,set10,8,235,32,230,235,3.501,False,p5,9968.0
tough-lemur,set10,9,43,10,238,10,7.588,False,p5,9968.0
tough-lemur,set10,10,181,39,47,181,5.071,False,p5,9968.0
tough-lemur,set10,11,235,235,89,89,2.526,False,p5,9968.0
tough-lemur,set10,12,82,33,243,243,3.389,False,p5,9968.0
tough-lemur,set10,13,235,167,238,238,3.804,False,p5,9968.0
tough-lemur,set10,14,127,190,118,190,4.569,False,p5,9968.0
tough-lemur,set10,15,175,82,61,82,5.406,False,p5,9968.0
tough-lemur,set10,16,65,201,49,65,4.435,False,p5,9968.0
tough-lemur,set10,17,4,197,58,58,5.18,False,p5,9968.0
tough-lemur,set10,18,16,176,66,176,6.77,False,p5,9968.0
tough-lemur,set10,19,75,60,174,60,4.732,False,p5,9968.0
tough-lemur,set10,20,21,105,89,21,3.483,False,p5,9968.0
tough-lemur,set11,0,174,156,192,156,4.061,False,p5,9968.0
tough-lemur,set11,1,59,233,157,59,3.695,False,p5,9968.0
tough-lemur,set11,2,58,203,12,12,5.261,False,p5,9968.0
tough-lemur,set11,3,126,194,109,126,4.526,False,p5,9968.0
tough-lemur,set11,4,12,128,44,12,4.52,False,p5,9968.0
tough-lemur,set11,5,249,60,246,249,15.198,False,p5,9968.0
tough-lemur,set11,6,138,24,100,100,15.184,False,p5,9968.0
tough-lemur,set11,7,169,228,212,212,14.245,False,p5,9968.0
tough-lemur,set11,8,231,194,206,194,10.244,False,p5,9968.0
tough-lemur,set11,9,58,58,163,163,10.637,False,p5,9968.0
tough-lemur,set11,10,13,57,220,57,3.738,False,p5,9968.0
tough-lemur,set11,11,215,205,96,96,2.65,False,p5,9968.0
tough-lemur,set11,12,131,140,163,163,3.58,False,p5,9968.0
tough-lemur,set11,13,168,150,76,76,5.003,False,p5,9968.0
tough-lemur,set11,14,118,26,96,96,5.065,False,p5,9968.0
tough-lemur,set11,15,173,58,159,58,3.735,False,p5,9968.0
tough-lemur,set11,16,63,244,208,208,3.58,False,p5,9968.0
tough-lemur,set11,17,10,38,164,38,4.654,False,p5,9968.0
tough-lemur,set11,18,17,236,91,236,8.658,False,p5,9968.0
tough-lemur,set11,19,8,236,97,236,2.874,False,p5,9968.0
tough-lemur,set11,20,224,136,78,224,3.717,False,p5,9968.0
low-tick,set1,0,234,78,133,234,7.902,False,p6,8607.0
low-tick,set1,1,185,117,69,117,11.547,False,p6,8607.0
low-tick,set1,2,127,88,174,88,4.901,False,p6,8607.0
low-tick,set1,3,209,234,165,165,5.496,False,p6,8607.0
low-tick,set1,4,231,54,114,231,7.399,False,p6,8607.0
low-tick,set1,5,116,17,62,62,9.43,False,p6,8607.0
low-tick,set1,6,145,13,224,145,4.162,False,p6,8607.0
low-tick,set1,7,128,114,11,11,10.166,False,p6,8607.0
low-tick,set1,8,212,5,210,210,5.966,False,p6,8607.0
low-tick,set1,9,9,151,71,151,5.747,False,p6,8607.0
low-tick,set1,10,135,49,147,135,17.046,False,p6,8607.0
low-tick,set1,11,145,145,140,140,2.865,False,p6,8607.0
low-tick,set1,12,170,33,91,170,2.614,False,p6,8607.0
low-tick,set1,13,245,89,208,208,2.912,False,p6,8607.0
low-tick,set1,14,125,151,4,151,13.482,False,p6,8607.0
low-tick,set1,15,31,149,176,149,4.229,False,p6,8607.0
low-tick,set1,16,33,182,2,182,4.079,False,p6,8607.0
low-tick,set1,17,179,96,226,96,8.112,False,p6,8607.0
low-tick,set1,18,87,70,140,87,6.416,False,p6,8607.0
low-tick,set1,19,93,74,57,74,8.313,False,p6,8607.0
low-tick,set1,20,73,17,117,73,9.809,False,p6,8607.0
low-tick,set2,0,172,55,234,55,20.22,False,p6,8607.0
low-tick,set2,1,46,166,121,121,9.812,False,p6,8607.0
low-tick,set2,2,124,100,164,164,9.679,False,p6,8607.0
low-tick,set2,3,212,190,242,190,8.246,False,p6,8607.0
low-tick,set2,4,78,247,64,247,4.75,False,p6,8607.0
low-tick,set2,5,150,160,236,160,3.102,False,p6,8607.0
low-tick,set2,6,137,219,241,137,6.991,False,p6,8607.0
low-tick,set2,7,219,113,232,113,4.731,False,p6,8607.0
low-tick,set2,8,108,128,127,128,3.282,False,p6,8607.0
low-tick,set2,9,144,170,47,47,7.944,False,p6,8607.0
low-tick,set2,10,78,77,147,78,6.946,False,p6,8607.0
low-tick,set2,11,35,45,135,45,23.21,False,p6,8607.0
low-tick,set2,12,127,202,119,202,5.979,False,p6,8607.0
low-tick,set2,13,185,15,225,15,4.18,False,p6,8607.0
low-tick,set2,14,37,245,32,37,3.969,False,p6,8607.0
low-tick,set2,15,150,94,249,249,7.179,False,p6,8607.0
low-tick,set2,16,219,219,47,47,6.212,False,p6,8607.0
low-tick,set2,17,203,146,17,146,11.381,False,p6,8607.0
low-tick,set2,18,228,146,62,146,2.366,False,p6,8607.0
low-tick,set2,19,5,22,40,5,5.214,False,p6,8607.0
low-tick,set2,20,75,28,114,114,3.297,False,p6,8607.0
low-tick,set3,0,234,69,52,69,7.57,False,p6,8607.0
low-tick,set3,1,118,71,68,68,3.464,False,p6,8607.0
low-tick,set3,2,123,211,77,123,6.262,False,p6,8607.0
low-tick,set3,3,124,181,14,181,3.496,False,p6,8607.0
low-tick,set3,4,191,80,217,80,2.45,False,p6,8607.0
low-tick,set3,5,117,167,227,167,2.677,False,p6,8607.0
low-tick,set3,6,221,124,167,167,10.012,False,p6,8607.0
low-tick,set3,7,77,235,61,77,5.163,False,p6,8607.0
low-tick,set3,8,74,155,118,155,5.451,False,p6,8607.0
low-tick,set3,9,148,55,54,148,6.763,False,p6,8607.0
low-tick,set3,10,56,205,178,178,4.281,False,p6,8607.0
low-tick,set3,11,204,162,210,210,10.229,False,p6,8607.0
low-tick,set3,12,200,136,171,171,2.763,False,p6,8607.0
low-tick,set3,13,179,221,107,107,4.246,False,p6,8607.0
low-tick,set3,14,213,230,221,230,8.728,False,p6,8607.0
low-tick,set3,15,148,148,68,68,2.332,False,p6,8607.0
low-tick,set3,16,175,22,140,175,4.86,False,p6,8607.0
low-tick,set3,17,231,125,160,160,4.987,False,p6,8607.0
low-tick,set3,18,248,178,16,178,10.891,False,p6,8607.0
low-tick,set3,19,147,100,8,8,6.609,False,p6,8607.0
low-tick,set3,20,219,102,164,164,4.162,False,p6,8607.0
low-tick,set4,0,210,106,18,210,2.986,False,p6,8607.0
low-tick,set4,1,141,19,112,141,4.477,False,p6,8607.0
low-tick,set4,2,67,22,37,37,5.285,False,p6,8607.0
low-tick,set4,3,204,73,185,185,2.977,False,p6,8607.0
low-tick,set4,4,139,237,204,139,3.875,False,p6,8607.0
low-tick,set4,5,137,37,89,37,2.236,False,p6,8607.0
low-tick,set4,6,194,130,182,194,5.546,False,p6,8607.0
low-tick,set4,7,145,81,179,145,5.1,False,p6,8607.0
low-tick,set4,8,227,133,21,133,4.098,False,p6,8607.0
low-tick,set4,9,208,17,132,208,2.997,False,p6,8607.0
low-tick,set4,10,58,52,43,43,3.975,False,p6,8607.0
low-tick,set4,11,69,184,91,69,2.301,False,p6,8607.0
low-tick,set4,12,89,20,119,89,3.286,False,p6,8607.0
low-tick,set4,13,116,134,135,116,2.318,False,p6,8607.0
low-tick,set4,14,146,146,91,91,2.297,False,p6,8607.0
low-tick,set4,15,37,19,132,37,2.746,False,p6,8607.0
low-tick,set4,16,243,22,110,243,10.827,False,p6,8607.0
low-tick,set4,17,196,144,240,196,5.347,False,p6,8607.0
low-tick,set4,18,240,243,109,243,2.402,False,p6,8607.0
low-tick,set4,19,146,140,79,146,3.049,False,p6,8607.0
low-tick,set4,20,130,20,118,118,3.699,False,p6,8607.0
low-tick,set5,0,147,115,57,57,185.779,False,p6,8607.0
low-tick,set5,1,51,7,221,221,4.909,False,p6,8607.0
low-tick,set5,2,146,232,47,146,4.313,False,p6,8607.0
low-tick,set5,3,130,81,106,130,5.717,False,p6,8607.0
low-tick,set5,4,188,54,115,115,3.792,False,p6,8607.0
low-tick,set5,5,26,230,155,230,34.108,False,p6,8607.0
low-tick,set5,6,147,144,213,144,39.111,False,p6,8607.0
low-tick,set5,7,97,222,213,213,6.132,False,p6,8607.0
low-tick,set5,8,130,57,82,57,6.879,False,p6,8607.0
low-tick,set5,9,123,50,121,50,11.19,False,p6,8607.0
low-tick,set5,10,40,233,248,248,6.531,False,p6,8607.0
low-tick,set5,11,61,188,125,61,11.412,False,p6,8607.0
low-tick,set5,12,151,212,52,151,3.025,False,p6,8607.0
low-tick,set5,13,71,189,104,71,2.447,False,p6,8607.0
low-tick,set5,14,6,95,152,95,15.196,False,p6,8607.0
low-tick,set5,15,105,35,181,105,7.096,False,p6,8607.0
low-tick,set5,16,206,85,12,85,3.258,False,p6,8607.0
low-tick,set5,17,151,151,52,52,2.348,False,p6,8607.0
low-tick,set5,18,53,73,52,53,6.027,False,p6,8607.0
low-tick,set5,19,181,235,231,231,6.777,False,p6,8607.0
